"Gene","Normal","Tumor","log2FC"
"ENSG00000011422.12",6.59477583850319,16.6798694442003,1.21902833228115
"ENSG00000011426.11",1.97598248952213,12.1458566193085,2.14317021203657
"ENSG00000011451.21",39.526197168932,20.3915392253704,-0.921814509307792
"ENSG00000011454.18",27.0758785220065,51.5218739390555,0.903587224683921
"ENSG00000011465.18",52.6035779754467,27.2795132047824,-0.922572015851953
"ENSG00000011478.13",126.537420668776,126.958491133241,0.00475527625196853
"ENSG00000011485.15",25.5200659318557,21.6300381618905,-0.228845344678349
"ENSG00000011523.15",233.195293294726,246.797433974202,0.0814491661830951
"ENSG00000011566.15",7.73600484699149,9.04859826027938,0.201948703366458
"ENSG00000011638.11",1.25688222098475,17.5036289261561,3.03540520315484
"ENSG00000012048.26",45.5639104295607,106.399998470165,1.20570984703377
"ENSG00000012061.17",28.1432495886982,41.6796218326918,0.550385640437355
"ENSG00000012124.17",22.4729430332878,36.3548289509668,0.670296017779149
"ENSG00000012171.20",21.1675205967905,21.6841645624569,0.0332381114966977
"ENSG00000012174.12",17.5079616073256,45.4079131443468,1.32622481302322
"ENSG00000012211.13",2.52025100751661,19.0457219764384,2.5095441718472
"ENSG00000012232.10",369.683179536235,187.103454603404,-0.978660306735094
"ENSG00000012660.14",9.32766825948529,6.00364404502205,-0.560336898079351
"ENSG00000012779.12",1.69957137595213,12.9444401754973,2.36888774907607
"ENSG00000012822.16",15.9722020744082,22.6017676409453,0.47572115259971
"ENSG00000012963.15",0,20.5413033145337,4.42903363485917
"ENSG00000012983.12",5.04331928780601,49.9670922301703,3.07615297574932
"ENSG00000013016.16",14.00457684435,17.1372546751975,0.273553467553556
"ENSG00000013275.8",1.5640964387053,10.8688950241917,2.21066319899024
"ENSG00000013288.9",49.7485603916534,22.2519001813312,-1.12601827695386
"ENSG00000013293.6",63.3493481764506,205.179695989861,1.67990482713176
"ENSG00000013297.12",3.75950719857319,20.2154154748908,2.15622882300192
"ENSG00000013306.16",3.42061722336529,24.8493164974404,2.54780641023125
"ENSG00000013364.19",59.0699263664932,50.9396267286838,-0.209807249488916
"ENSG00000013374.17",12.0750575885461,22.0288804462777,0.81662697514537
"ENSG00000013375.17",215.996985457451,105.922774577365,-1.02110582056405
"ENSG00000013392.8",3.49994685424678,8.57155872626993,1.08884592354738
"ENSG00000013441.17",0,16.2618651240058,4.10951644931034
"ENSG00000013503.10",3.51825905733223,20.4646669920307,2.24812489456707
"ENSG00000013523.12",44.0081555499249,45.9914753233382,0.0622126188745159
"ENSG00000013561.18",233.351007842461,197.985003052527,-0.236011296293953
"ENSG00000013563.14",10.4666544929895,7.73886250417969,-0.391927124191857
"ENSG00000013573.17",55.9471392515269,36.9634627912375,-0.585011777701794
"ENSG00000013588.10",24.8578157408621,94.6181283391567,1.88668375308609
"ENSG00000013619.15",12.4063285205831,14.5087242935221,0.210165826520164
"ENSG00000013725.14",3.56302035679303,15.9976633002748,1.89727543494017
"ENSG00000013810.21",49.4993488722816,21.4952322452834,-1.16664552451908
"ENSG00000014138.10",129.356584647901,202.046150732414,0.639344218518673
"ENSG00000014164.7",4.66545282710439,8.57365865272845,0.756879095837572
"ENSG00000014216.16",23.623049753457,24.3406336608107,0.0414431388303055
"ENSG00000014257.17",5.27551792988356,4.54931635509193,-0.17742448181178
"ENSG00000014641.21",11.6226765907916,12.3895729933747,0.0850920916529679
"ENSG00000014824.14",11.6058903352324,22.9193962993512,0.924082960681449
"ENSG00000014914.21",7.39688256379536,13.5192088204101,0.790037124451645
"ENSG00000014919.13",1.60146916867639,8.74197285457013,1.90488735389062
