"","Normal","Tumor"
"ENSG00000126777.18",6.4365655336318,6.69869694440528
"ENSG00000126778.12",5.49609511135629,6.54286742218774
"ENSG00000126785.13",6.10522112379688,5.98084201908014
"ENSG00000126790.12",6.71012059208855,5.96356322645632
"ENSG00000126803.10",7.50608665146307,7.37956445223539
"ENSG00000126804.14",5.98152988762448,6.61430529336523
"ENSG00000126814.7",6.22207503971508,6.64172690789037
"ENSG00000126821.8",5.49609511135629,6.34958843169137
"ENSG00000126822.18",6.81860469535065,6.84154015712954
"ENSG00000126856.16",7.29744510377597,6.70738209114339
"ENSG00000126858.19",6.26530985394172,6.3125224245838
"ENSG00000126860.12",6.03954797430039,5.90796948388786
"ENSG00000126861.5",5.87391260754535,6.39242652022054
"ENSG00000126870.16",5.99348512384803,6.46704562832943
"ENSG00000126878.13",7.10989276477516,5.96719029093445
"ENSG00000126882.14",6.39650336748685,6.51379829991669
"ENSG00000126883.19",7.69512500626135,7.62752617707218
"ENSG00000126895.16",5.83788132205446,6.09382245927505
"ENSG00000126934.15",7.66980190502872,7.14165004873262
"ENSG00000126945.9",5.82324958114367,6.39316688537991
"ENSG00000126950.8",5.49609511135629,6.14942104405502
"ENSG00000126953.8",6.25639450617004,6.45270697348764
"ENSG00000126970.17",6.34834292452319,6.11334256432796
"ENSG00000127022.16",6.77540319354216,7.08886288557738
"ENSG00000127054.22",6.96240328163206,6.63215743131902
"ENSG00000127081.14",6.24489795731018,6.26910912001364
"ENSG00000127083.8",5.89660262681588,6.5082058568604
"ENSG00000127084.19",5.72372285868557,6.31934565962026
"ENSG00000127124.16",6.24445506387083,6.90228738620532
"ENSG00000127125.9",5.88809325840568,6.34562910348652
"ENSG00000127152.18",6.25684852882261,6.17819053202661
"ENSG00000127184.13",5.49609511135629,6.20525841201854
"ENSG00000127241.18",6.38376732917595,7.02459515561596
"ENSG00000127249.15",6.82417361585648,6.93810380471717
"ENSG00000127311.10",6.31270568782621,6.34356544652986
"ENSG00000127314.18",8.71316227521027,8.03088688389466
"ENSG00000127325.19",6.12784679731928,6.74971480858334
"ENSG00000127328.22",6.56125007938722,6.75992896045925
"ENSG00000127329.16",6.58947663235527,6.6960795255989
"ENSG00000127334.11",6.36217337100054,6.42145195259517
"ENSG00000127337.7",5.99826945905402,6.23045388314751
"ENSG00000127364.4",7.99440067531322,7.95585130775271
"ENSG00000127366.5",5.49609511135629,6.34958843169137
"ENSG00000127377.10",5.93907254153249,6.146423238259
"ENSG00000127418.15",5.982825905498,6.57079455626649
"ENSG00000127419.17",5.81923617280098,6.15825972484998
"ENSG00000127423.11",6.35088398360507,6.50891129787198
"ENSG00000127445.14",8.01994942637978,7.91657855684571
"ENSG00000127463.16",7.41706992917928,7.33161668842488
"ENSG00000127481.15",7.24266129763358,6.68316364338335
"ENSG00000127483.19",6.96965153001025,7.34343281579301
"ENSG00000127507.18",7.1467174227567,7.04453921508474
"ENSG00000127511.10",7.91632447306454,8.10722932265684
"ENSG00000127526.15",7.17150171260306,7.72851929297266
"ENSG00000127527.15",7.06123086869421,6.68320821448927
"ENSG00000127530.4",8.40293509037002,7.87334562609742
"ENSG00000127533.4",6.06059412500871,6.25733967853246
"ENSG00000127540.12",5.91740543487651,6.10849438382237
"ENSG00000127561.16",5.91934818222381,6.02500213476085
"ENSG00000127564.17",5.93583184622254,6.51920945133903
"ENSG00000127578.7",5.95810661304792,6.01915995901136
"ENSG00000127586.17",6.25565053325788,6.2581745855055
"ENSG00000127588.5",6.21990829224869,5.69531960053946
"ENSG00000127603.32",8.36796947686818,8.86018852065932
"ENSG00000127616.22",6.65393933196157,7.43986371669304
"ENSG00000127663.15",6.81036821336635,6.63490193590672
"ENSG00000127666.11",6.10505141596455,6.35047708976263
"ENSG00000127720.8",6.87147007866339,5.75808854552798
"ENSG00000127804.13",7.96225323758286,7.65685058468548
"ENSG00000127824.15",6.17033143890209,6.184096687569
"ENSG00000127831.11",6.40878298238346,5.91045382390808
"ENSG00000127838.15",6.09401123841036,6.87561622858647
"ENSG00000127863.16",6.60671200112848,6.05401471678813
"ENSG00000127903.14",6.64790488937986,6.83893536386049
"ENSG00000127914.19",7.42599176855657,7.77538162242957
"ENSG00000127920.6",5.49609511135629,6.20525841201854
"ENSG00000127922.10",6.80089985807434,6.79990881780972
"ENSG00000127928.13",6.24445852329556,6.00332322065754
"ENSG00000127946.17",7.06611339496056,7.75507983416677
"ENSG00000127947.16",6.07106685074405,6.48748389535105
"ENSG00000127951.8",6.17975101384889,6.21160744228503
"ENSG00000127954.13",8.25863793302635,8.03153524825621
"ENSG00000127955.17",7.52101958402862,6.95573945326427
"ENSG00000127980.16",7.03056099979679,7.36018510249965
"ENSG00000127989.14",6.48946276934962,5.91185437017651
"ENSG00000127990.19",7.30126323382489,7.37055019173048
"ENSG00000127993.16",6.48711443415441,6.68804551708662
"ENSG00000127995.17",6.14631277789158,6.1202531831648
"ENSG00000128000.17",7.50633105909692,7.5769045694455
"ENSG00000128011.5",5.49609511135629,6.2314732759073
"ENSG00000128016.8",5.89614074212614,6.12059843204238
"ENSG00000128039.13",6.99028697188247,6.90083702649278
"ENSG00000128050.9",7.96612636079379,7.728862754007
"ENSG00000128059.8",6.16366247008702,6.23794043872668
"ENSG00000128159.12",7.04573311588584,6.82320538460425
"ENSG00000128165.9",6.60502083983231,6.30513923155042
"ENSG00000128191.17",5.98085915922324,6.38045861988047
"ENSG00000128203.7",5.9579818694755,6.01930088923624
"ENSG00000128245.15",5.94109787235864,6.23242871351383
"ENSG00000128253.16",6.25621336834474,6.50875960199685
"ENSG00000128254.16",7.30734412399939,7.15649256104982
"ENSG00000128266.9",6.06056764134376,6.37187078415208
"ENSG00000128268.12",5.89665559639699,6.01913072875172
"ENSG00000128272.18",5.80972890503122,6.1930912239475
"ENSG00000128274.17",5.64189891962367,6.42827238956342
"ENSG00000128284.20",5.91740452252911,6.68638569972414
"ENSG00000128285.5",6.11997600111193,6.1505864074623
"ENSG00000128294.16",6.86382006516506,7.16865526059295
"ENSG00000128298.18",6.84646490355349,6.83229792301484
"ENSG00000128309.18",7.74598989778018,7.78306346806848
"ENSG00000128335.14",6.28134722862548,6.62710837822499
"ENSG00000128383.14",7.86592265647871,7.95818556354494
"ENSG00000128394.17",6.6071168467541,6.54728082546401
"ENSG00000128422.18",5.69364371260302,6.46730416813396
"ENSG00000128463.13",7.36664503977681,7.12926942468361
"ENSG00000128487.19",7.69240642541348,7.42206764850448
"ENSG00000128510.12",6.23911735219867,6.60852320621002
"ENSG00000128512.24",6.57076239324766,6.92812186541155
"ENSG00000128513.16",6.14419966563088,6.6382884606967
"ENSG00000128524.5",5.49609511135629,6.2314732759073
"ENSG00000128534.8",6.71426060373506,7.15778106400879
"ENSG00000128536.16",6.69318533574194,6.87814042048143
"ENSG00000128563.13",6.35194892661231,6.27598141070191
"ENSG00000128564.8",5.49609511135629,6.14942104405502
"ENSG00000128567.17",5.92281741730048,6.72367134454436
"ENSG00000128573.28",6.59892671955438,6.56157822598577
"ENSG00000128578.10",7.83729806343189,8.16114000387276
"ENSG00000128581.17",6.26909312429751,6.5883566443596
"ENSG00000128585.18",6.52715653326617,6.49722827915788
"ENSG00000128591.17",6.5651672191622,6.1167194639239
"ENSG00000128595.17",6.26586730256903,6.55725587699695
"ENSG00000128596.17",6.12531311476448,6.48423020045598
"ENSG00000128602.11",6.10616730724379,5.92553475422592
"ENSG00000128604.21",5.82120105639377,7.20683986306116
"ENSG00000128606.13",6.02774782640183,5.96643942170262
"ENSG00000128607.14",6.3516659009081,6.43276153536853
"ENSG00000128609.16",6.51610590864542,6.95896754169833
"ENSG00000128626.12",6.03496020637484,6.12776253543306
"ENSG00000128641.19",5.97817602880487,6.43179283529575
"ENSG00000128652.12",5.73918307106404,6.09108427086513
"ENSG00000128655.19",6.81050710540072,6.47756354939596
"ENSG00000128656.15",6.19008454545472,6.16450795427789
"ENSG00000128683.14",6.25273657984001,6.35449391277443
"ENSG00000128694.12",5.81020258151878,6.38522293671564
"ENSG00000128699.14",5.82758943258819,6.2478680065699
"ENSG00000128708.13",6.63102685035165,6.72644455327621
"ENSG00000128731.18",7.25270023155712,7.02031825344806
"ENSG00000128789.22",7.63262134704971,7.99737402279636
"ENSG00000128791.12",5.49609511135629,6.68671892904098
"ENSG00000128805.15",8.24728147263456,7.63072868045266
"ENSG00000128815.20",5.77188884571789,6.28687367895289
"ENSG00000128829.12",6.52899952858488,6.40606442400007
"ENSG00000128833.13",6.31478735212812,6.87713773838704
"ENSG00000128849.11",6.62742688762069,7.04627192361671
"ENSG00000128872.10",6.47408623574705,6.93484531962107
"ENSG00000128881.18",6.75678849449456,7.4794668110944
"ENSG00000128886.12",6.0352577774235,6.00370346162318
"ENSG00000128891.17",7.04313159283274,7.029952714329
"ENSG00000128908.19",7.09101798049987,7.27005155903846
"ENSG00000128915.12",6.74808269632197,6.94313627395933
"ENSG00000128917.8",5.49609511135629,6.30462110263836
"ENSG00000128918.15",5.88371560071715,6.22895378706464
"ENSG00000128923.11",7.87484847145078,7.97820068898397
"ENSG00000128928.10",7.36012580291105,7.78857282252499
"ENSG00000128944.14",5.88399934506151,6.28148316063864
"ENSG00000128965.13",5.49609511135629,6.14942104405502
"ENSG00000128973.13",6.38975382970081,6.52948342512265
"ENSG00000128989.11",7.94670186792037,7.44360053057179
"ENSG00000129003.19",6.1865098156826,7.14313438075755
"ENSG00000129007.16",6.50551435471419,5.85332378431908
"ENSG00000129038.16",6.98793757387093,6.03511309551755
"ENSG00000129048.7",5.91066533226597,6.14642177163182
"ENSG00000129055.13",5.77686338885235,6.01193562046843
"ENSG00000129083.13",5.65396317352725,6.40433474470833
"ENSG00000129084.18",5.49609511135629,6.34958843169137
"ENSG00000129103.19",6.51101012856021,6.69495184449333
"ENSG00000129116.20",5.85732928775904,6.6139099065081
"ENSG00000129128.13",6.36117461606509,6.94962392655295
"ENSG00000129159.9",6.49120230686426,6.74655971056811
"ENSG00000129167.11",8.37987869085737,8.30559508144177
"ENSG00000129170.10",5.49609511135629,6.20525841201854
"ENSG00000129173.13",6.10520266840935,5.89251767060274
"ENSG00000129195.16",6.29396732002385,6.0163244805342
"ENSG00000129197.15",7.6763346399795,7.76151429214399
"ENSG00000129204.17",6.81579515429631,6.87583680563117
"ENSG00000129219.14",6.5371646938258,5.87047307043315
"ENSG00000129221.16",7.06931339812834,6.89133545242705
"ENSG00000129226.14",6.37759211366257,6.16180097468247
"ENSG00000129235.11",5.94870591793238,6.06639860735131
"ENSG00000129244.9",6.55968890787144,5.98086837682065
"ENSG00000129245.13",6.46755807627465,6.34531521057179
"ENSG00000129250.12",7.68835524800649,7.27080151800058
"ENSG00000129255.16",7.2327506466319,7.33084765017171
"ENSG00000129292.21",7.25068897114133,7.05770493538077
"ENSG00000129295.10",6.55866695471224,6.10504716274099
"ENSG00000129315.12",6.00218684915358,7.30836795857266
"ENSG00000129317.15",6.52594003417779,6.76364429180466
"ENSG00000129347.21",6.13081612982329,5.99298019657143
"ENSG00000129351.18",6.66682488759453,6.14778207749867
"ENSG00000129353.15",6.11048281825257,6.37634452744789
"ENSG00000129354.12",6.20087404774185,6.31718926365903
"ENSG00000129422.15",6.56540447524016,6.47481419352594
"ENSG00000129450.9",6.23151075979771,5.88723802250913
"ENSG00000129451.12",6.80653639371678,6.87326865511983
"ENSG00000129460.17",6.65346918361324,6.6472034540457
"ENSG00000129465.16",6.31192253238589,5.9607851250885
"ENSG00000129467.14",6.6860602509316,6.56418542531584
"ENSG00000129472.15",6.39979247288831,6.87538591647884
"ENSG00000129474.17",6.26132373985569,6.2412263414262
"ENSG00000129480.14",7.34757422651797,7.43317681018375
"ENSG00000129484.14",6.28446562852011,6.02268252316385
"ENSG00000129493.15",6.5968476231425,7.60395128562453
"ENSG00000129514.8",6.27727249956241,6.21016225718959
"ENSG00000129515.20",5.77789110329417,6.6438345723054
"ENSG00000129521.15",6.12637296506744,6.66338395371236
"ENSG00000129534.14",6.08851457428299,6.4266175575998
"ENSG00000129535.13",5.85576753812741,6.40328509432624
"ENSG00000129538.14",6.01314151431153,6.10619036778558
"ENSG00000129559.13",6.13357683854472,6.6976994059718
"ENSG00000129566.13",7.02354055497362,7.02809901921897
"ENSG00000129595.14",6.6114852530672,6.96690513421847
"ENSG00000129596.5",6.35509117376857,5.73823822615142
"ENSG00000129625.13",6.15856453493448,6.29642645680679
"ENSG00000129636.13",6.0627565436238,6.40306157603991
"ENSG00000129646.16",6.80405292562534,6.35870585702248
"ENSG00000129654.8",5.49609511135629,6.17795343156733
"ENSG00000129657.16",7.31627440370403,7.61492871233542
"ENSG00000129667.13",8.6183892849382,8.32893423805663
"ENSG00000129680.16",7.14380632019682,7.56481774864943
"ENSG00000129682.16",7.44519991492892,7.39481280788756
"ENSG00000129691.16",6.67836921271134,6.9731227971928
"ENSG00000129696.13",5.95930023781379,6.30301548549194
"ENSG00000129749.3",5.49609511135629,6.20525841201854
"ENSG00000129757.15",5.74976005277374,6.29774002168669
"ENSG00000129810.15",6.85915345304675,6.47177441896389
"ENSG00000129910.8",6.8292404939486,6.37828036017438
"ENSG00000129911.9",6.01188046162564,6.05507599206796
"ENSG00000129925.11",5.76811777560128,6.43693895550715
"ENSG00000129933.21",6.82060253629224,6.4768361978351
"ENSG00000129946.11",5.49609511135629,6.11949207794382
"ENSG00000129968.17",7.32631785092548,6.89723655827164
"ENSG00000129990.15",7.28428518796574,6.62697509761176
"ENSG00000130005.13",6.18471856541417,5.77709929036939
"ENSG00000130023.16",5.49609511135629,6.17795343156733
"ENSG00000130024.15",6.02865580107405,6.30242133574614
"ENSG00000130032.17",6.83682931177467,10.8039212723048
"ENSG00000130035.9",5.81136741860164,6.07612302553959
"ENSG00000130037.5",5.82334555061012,6.08852614775254
"ENSG00000130038.10",6.65810485256943,7.0322095893338
"ENSG00000130045.17",6.34643775768197,6.37684548835917
"ENSG00000130052.14",6.86910538198339,6.40517433665233
"ENSG00000130054.5",5.7278414004759,6.23187417693019
"ENSG00000130066.17",5.97559071632063,6.05890471573403
"ENSG00000130119.17",7.45292205312731,7.41109390668195
"ENSG00000130147.16",6.18545778916177,6.16584375984761
"ENSG00000130150.12",6.76646896928261,6.60755488820254
"ENSG00000130158.14",7.82682527673348,7.67491238718677
"ENSG00000130159.15",6.64417569277251,6.67066038765764
"ENSG00000130164.16",9.03779083703971,8.60502068676392
"ENSG00000130165.11",6.77949186251887,6.69474381885238
"ENSG00000130167.14",6.07418501327944,5.73355690728617
"ENSG00000130175.10",5.97268500222291,6.56151881262853
"ENSG00000130176.8",6.07144551230332,6.20124833930808
"ENSG00000130177.16",6.20674280156285,5.96609896268292
"ENSG00000130193.8",5.49609511135629,6.43237824237855
"ENSG00000130202.10",6.00295186365961,6.16149373031293
"ENSG00000130203.10",6.15492319893927,6.26587398809902
"ENSG00000130204.13",6.36904523226364,6.5949497990277
"ENSG00000130224.15",6.53653063846199,5.77677635694612
"ENSG00000130226.18",6.48564625362706,7.13015127934271
"ENSG00000130227.17",6.0265755691465,6.10882941687986
"ENSG00000130234.13",6.33405068601098,6.62940218290907
"ENSG00000130244.13",8.68717938967472,8.73613555934211
"ENSG00000130254.12",7.81085530882472,7.57019829987939
"ENSG00000130255.13",5.49609511135629,6.39205983713595
"ENSG00000130270.16",6.09087937177581,6.2420915836432
"ENSG00000130287.14",6.24634935143821,5.94097817503358
"ENSG00000130294.18",7.51022796502489,6.49025642414099
"ENSG00000130299.17",6.41728458948488,6.88602017256043
"ENSG00000130303.14",5.9367312659965,6.00420316331094
"ENSG00000130304.17",7.33405061187874,7.60903584028418
"ENSG00000130307.12",6.79892295295089,7.09392072440454
"ENSG00000130309.12",6.62918685599939,6.74696639704934
"ENSG00000130311.11",6.06068224930263,6.5435565967986
"ENSG00000130312.7",6.15346206480147,6.21153325757155
"ENSG00000130313.7",5.49609511135629,6.54286742218774
"ENSG00000130338.13",6.41533121302205,7.44587755360914
"ENSG00000130340.17",7.97132044701344,7.72282642082455
"ENSG00000130347.13",5.96505927194427,6.40957735376766
"ENSG00000130348.11",6.42698816213132,6.86761507618195
"ENSG00000130349.10",6.25109008894117,6.45933847406812
"ENSG00000130363.13",7.3373880474836,7.43974122111062
"ENSG00000130368.7",8.49443983029381,8.10929450079272
"ENSG00000130377.14",5.94714177851963,6.10259220473684
"ENSG00000130396.22",6.5791666822808,6.47548363980424
"ENSG00000130402.14",6.20991312410977,6.70387541020994
"ENSG00000130413.16",8.67029017860719,8.05880481469568
"ENSG00000130414.13",8.20320675541936,8.08385168936707
"ENSG00000130429.16",6.48284514301725,6.65959948770513
"ENSG00000130433.8",6.06041958450438,5.89265133113273
"ENSG00000130449.6",5.95813795788381,6.41290833145326
"ENSG00000130475.16",6.25452582477267,7.02915361329709
"ENSG00000130477.16",6.69326986508938,6.36867774085207
"ENSG00000130479.11",5.7066216313233,6.58596793874951
"ENSG00000130487.9",6.63090955923357,6.34697086003282
"ENSG00000130508.11",6.30901992685289,6.90380444540022
"ENSG00000130511.16",5.84282521532835,6.14074207110438
"ENSG00000130517.14",7.15498758086667,7.00405208904585
"ENSG00000130518.18",7.13547945154878,7.16986743054816
"ENSG00000130522.6",5.49609511135629,6.73024454743724
"ENSG00000130528.12",6.3863042765756,6.12391966099716
"ENSG00000130529.16",8.17632106554568,7.30336145893117
"ENSG00000130544.12",7.03022874955016,6.88846918510971
"ENSG00000130558.20",6.1252783468029,6.4436919182001
"ENSG00000130559.19",6.08366419056872,6.79509452193249
"ENSG00000130560.9",5.49609511135629,6.11949207794382
"ENSG00000130561.17",8.50545877021504,7.93794692280334
"ENSG00000130584.12",6.22842153443355,6.43260334231346
"ENSG00000130589.16",6.8242843373526,6.982198774432
"ENSG00000130592.17",6.39155992655743,6.29058457279763
"ENSG00000130595.20",6.0863051638505,5.85078196473563
"ENSG00000130635.17",5.83546153735491,6.33107791550969
"ENSG00000130638.18",6.29621567161961,6.12974957585606
"ENSG00000130640.15",7.24063643127875,7.34299313343675
"ENSG00000130649.10",6.5698005254966,6.3109775843833
"ENSG00000130653.16",6.82561901908895,6.41574343960859
"ENSG00000130669.17",6.65818747747551,7.14720138115368
"ENSG00000130675.15",6.1013879037789,6.36182734672749
"ENSG00000130684.14",6.2795381165388,6.11224413034526
"ENSG00000130695.16",6.00076264192833,6.44126938448919
"ENSG00000130699.20",6.44688445073877,6.13870246227957
"ENSG00000130701.4",5.49609511135629,6.11949207794382
"ENSG00000130702.15",6.33694501481979,5.95304008079416
"ENSG00000130703.17",7.83920206382876,7.93105763992912
"ENSG00000130707.18",5.83689161683428,6.37784010446304
"ENSG00000130711.5",6.22366505085198,5.84999377559247
"ENSG00000130713.17",9.36873252525468,9.0082921059587
"ENSG00000130714.19",7.2818167824941,7.98283945204949
"ENSG00000130720.13",5.49609511135629,6.17795343156733
"ENSG00000130724.10",6.67095684779691,6.85051563656963
"ENSG00000130725.8",6.10396983562736,5.84037946672696
"ENSG00000130726.12",6.31186684837877,6.17309510700646
"ENSG00000130731.16",5.85169536402207,6.32307268126916
"ENSG00000130734.10",6.11289611135916,6.06712173830658
"ENSG00000130741.11",6.11415867718527,6.61498108872074
"ENSG00000130749.10",5.84349213988433,6.19013424557706
"ENSG00000130755.13",5.93776615882483,6.31703691938969
"ENSG00000130758.8",5.49609511135629,6.14942104405502
"ENSG00000130762.15",6.18411331392823,6.46274580677996
"ENSG00000130764.10",6.35148373562217,6.74509629313005
"ENSG00000130766.5",5.89653426714086,6.17849668092659
"ENSG00000130772.14",7.05743591385704,6.76020489336115
"ENSG00000130775.16",5.9236585940689,6.08070225623538
"ENSG00000130779.22",9.41576720090165,9.04429342536277
"ENSG00000130783.14",5.88205197944888,6.50699589114689
"ENSG00000130787.14",5.70850700738723,6.6529414127471
"ENSG00000130803.15",6.10709580532995,6.44966973013222
"ENSG00000130811.12",6.88282145211052,6.57238153932385
"ENSG00000130813.18",8.14519201711924,7.81249122994444
"ENSG00000130816.17",8.36044050659302,7.62485051032166
"ENSG00000130818.12",10.7909246866799,10.457481608606
"ENSG00000130821.17",6.35014058070436,6.38509625638393
"ENSG00000130822.16",5.74157025427202,6.19143455720066
"ENSG00000130826.19",6.88389732404381,6.69196083464405
"ENSG00000130827.6",8.62777269802782,8.86035658525405
"ENSG00000130830.15",6.24725163848274,6.15534982207561
"ENSG00000130844.19",6.94956713955548,6.74243337360654
"ENSG00000130856.18",6.38093989033375,6.28126851350248
"ENSG00000130876.11",5.74231963036774,6.08359080781758
"ENSG00000130881.14",5.93238907540045,6.26778526575419
"ENSG00000130921.9",9.88407052069106,9.21528243297337
"ENSG00000130935.10",6.00008519639399,6.58506459119315
"ENSG00000130939.20",7.51612280989703,7.75811871927024
"ENSG00000130943.7",6.38086471774162,6.28133565294591
"ENSG00000130948.10",5.87368455481494,6.1005981887681
"ENSG00000130956.14",5.49609511135629,6.2314732759073
"ENSG00000130958.13",7.05237589370453,7.03039562315518
"ENSG00000130962.18",5.49609511135629,6.30462110263836
"ENSG00000130985.17",6.40688740768063,6.78369652357541
"ENSG00000130997.16",6.81256601148028,6.58247763713955
"ENSG00000131013.4",5.49609511135629,6.20525841201854
"ENSG00000131015.5",6.18425280751423,5.69508877747977
"ENSG00000131016.17",6.50771546807625,6.59902026004366
"ENSG00000131018.25",8.31913520540043,7.52203727412679
"ENSG00000131019.11",8.30875505569918,8.01700762927414
"ENSG00000131023.13",6.38214813147401,6.39106680626962
"ENSG00000131037.15",5.98668460477603,6.61370673425835
"ENSG00000131042.15",5.68304737648628,6.46386616250111
"ENSG00000131043.13",6.31239956759726,6.56398228882255
"ENSG00000131044.19",6.1834790194684,6.87187235771652
"ENSG00000131051.24",6.75609533145917,6.84687977792386
"ENSG00000131061.15",7.78194194389836,7.65580776349901
"ENSG00000131069.20",5.69609721863241,6.31573638552789
"ENSG00000131089.17",6.34247996240161,7.21290700130005
"ENSG00000131095.14",6.80155803429223,6.67251034149131
"ENSG00000131100.13",6.08391385275049,6.28462555127618
"ENSG00000131115.16",6.43148986852096,6.51926287390097
"ENSG00000131127.14",9.64091640330664,8.30528008374492
"ENSG00000131143.10",6.24911058973901,7.24875231433119
"ENSG00000131148.9",6.40776129483763,6.20477352963367
"ENSG00000131149.19",7.0711954021377,6.59148196094551
"ENSG00000131153.9",5.74471359475022,6.31363418683644
"ENSG00000131165.16",6.50700320591951,6.31181773488947
"ENSG00000131174.7",6.93435761890849,6.75619784996159
"ENSG00000131183.11",6.17767143011171,5.91856248146357
"ENSG00000131187.11",7.49004777003385,7.47356717088663
"ENSG00000131188.12",6.26567578964937,6.49974325594357
"ENSG00000131196.18",6.10557166512204,6.68270108766816
"ENSG00000131203.13",8.47980749920094,8.25096899000744
"ENSG00000131236.18",6.17893086932567,6.22140502026052
"ENSG00000131238.18",5.96988815525115,6.11922001851396
"ENSG00000131242.18",7.83829206887173,7.41541672878082
"ENSG00000131263.13",7.05943141191154,7.08848996054448
"ENSG00000131269.19",7.88545653265832,7.84736789023061
"ENSG00000131323.17",6.87320093714073,6.77273331467292
"ENSG00000131351.15",6.67653352390702,6.83159275897643
"ENSG00000131355.15",5.49609511135629,6.20525841201854
"ENSG00000131368.9",6.7275913349755,7.03838540824701
"ENSG00000131370.16",6.83091619767956,6.82950644687191
"ENSG00000131373.15",5.49609511135629,6.17795343156733
"ENSG00000131374.15",6.23788363981102,7.04718186606497
"ENSG00000131375.10",6.11949969986062,6.28689408108482
"ENSG00000131378.14",5.72762963188962,6.23253432240876
"ENSG00000131379.10",5.74638085042331,6.41864775629851
"ENSG00000131381.12",7.1608888433211,6.8905207127806
"ENSG00000131386.20",7.38629621814632,6.70567769984327
"ENSG00000131389.18",5.97221615236402,6.27010930163352
"ENSG00000131398.15",6.51016104492996,6.39043862931821
"ENSG00000131400.9",6.6435387994424,6.12717741266305
"ENSG00000131408.15",6.19881001958313,6.22909864628683
"ENSG00000131437.16",6.94377898458468,7.22433014702279
"ENSG00000131446.17",7.05427976131203,7.61246192045887
"ENSG00000131459.13",5.49609511135629,6.14942104405502
"ENSG00000131462.9",6.4893833875793,6.66248186878097
"ENSG00000131467.12",6.13713420736423,6.78743332537782
"ENSG00000131469.15",5.49609511135629,6.11949207794382
"ENSG00000131470.15",6.2191464770549,5.69553354768483
"ENSG00000131471.7",6.20247751427819,6.40424694540404
"ENSG00000131473.17",5.84998300673175,6.60203187254177
"ENSG00000131482.10",5.80248706610519,6.82547371640217
"ENSG00000131495.9",6.07471353168878,6.00650896359048
"ENSG00000131503.21",5.49609511135629,6.71594737292973
"ENSG00000131507.11",6.20865159708405,6.50825929003086
"ENSG00000131508.17",6.86640348243745,6.08627257902793
"ENSG00000131558.15",5.79716580135872,6.53294803904446
"ENSG00000131584.19",5.49609511135629,6.47081386454819
"ENSG00000131591.18",5.7779790022728,6.36263572267781
"ENSG00000131620.18",6.55974380224447,5.83966548573306
"ENSG00000131626.19",7.01651846673302,6.87945540021207
"ENSG00000131634.14",5.49609511135629,6.20525841201854
"ENSG00000131650.15",6.05136237265237,6.15581498556529
"ENSG00000131668.14",5.49609511135629,6.11949207794382
"ENSG00000131686.15",6.26838046659507,6.19726621306957
"ENSG00000131697.18",6.5260296385732,7.16444278310522
"ENSG00000131711.15",6.27173933859302,7.15647887379167
"ENSG00000131721.6",6.28936166569057,6.20595616637928
"ENSG00000131724.11",6.35143991274636,6.23197405244211
"ENSG00000131725.14",6.12774010216848,5.92905341298561
"ENSG00000131732.12",6.25567529326283,6.62468202756884
"ENSG00000131746.13",6.1364985023869,6.44259581408855
"ENSG00000131747.15",6.36059227142143,5.93412119392502
"ENSG00000131771.14",6.40999342568907,6.15614919998382
"ENSG00000131773.15",6.33053653442939,6.52933281812445
"ENSG00000131781.13",5.78519848408232,6.16570977556
"ENSG00000131788.16",6.02635523150326,6.10313161288536
"ENSG00000131791.8",5.87033910751682,6.76665386544466
"ENSG00000131828.14",6.09849321413511,6.33725156254671
"ENSG00000131844.17",8.5273863529872,8.33629939362884
"ENSG00000131845.15",6.54073579469032,6.30504715621263
"ENSG00000131848.10",7.22832096910081,6.82731557011703
"ENSG00000131849.14",6.50312375463061,6.27176842820675
"ENSG00000131864.11",5.90829445837145,5.99229039479491
"ENSG00000131871.15",6.15682102546387,6.55929334037993
"ENSG00000131873.7",5.9351004779176,6.61422074622349
"ENSG00000131876.18",6.62570294458165,7.03147209450553
"ENSG00000131899.13",7.62658051560278,7.41839189351869
"ENSG00000131914.11",6.53639562897554,6.85150469458916
"ENSG00000131941.8",7.17802879807905,6.84604665754406
"ENSG00000131943.20",6.37408733157862,6.62802592701874
"ENSG00000131944.11",7.15299622760145,6.73101157350493
"ENSG00000131951.12",7.0874969152355,6.94763844549009
"ENSG00000131966.14",6.17784771849894,6.40247694677854
"ENSG00000131969.15",7.1060865296963,6.52284769007503
"ENSG00000131979.20",6.10466466518898,6.32883090641914
"ENSG00000131981.16",5.85695623990687,6.44142524622573
"ENSG00000132002.9",8.35328405497705,8.39760848563284
"ENSG00000132003.10",5.49609511135629,6.20525841201854
"ENSG00000132010.16",5.95780867045055,6.41354641365289
"ENSG00000132016.12",5.85108489853692,6.23247417587612
"ENSG00000132024.18",8.43281616142065,7.87914807370786
"ENSG00000132026.15",5.72400345093923,6.36404517490798
"ENSG00000132109.10",6.18483318267631,5.89280499756745
"ENSG00000132122.12",6.18550635106398,6.1198313426696
"ENSG00000132128.18",6.79176529882474,6.96888511347884
"ENSG00000132141.14",6.96224153010391,6.62357652050794
"ENSG00000132153.15",7.01480778496314,7.07005134592622
"ENSG00000132155.14",7.07259299243828,7.8463468822527
"ENSG00000132164.10",6.34889444040475,6.52912430677402
"ENSG00000132170.24",6.8459127629347,6.86348950052044
