"","Normal","Tumor"
"ENSG00000007202.16",13.7681937853841,11.6936180961451
"ENSG00000007237.19",14.5572665362377,36.0644629740828
"ENSG00000007264.15",5.51475525425808,9.42924891541641
"ENSG00000007312.14",6.18117707202479,7.7655112352697
"ENSG00000007314.12",11.3432457529884,18.3369032576237
"ENSG00000007341.19",17.1186919668829,2.80395255039689
"ENSG00000007350.18",13.1829930512632,7.43382019689451
"ENSG00000007372.25",37.5204862583444,47.1209244951298
"ENSG00000007376.8",4.21543578823758,9.48893590352221
"ENSG00000007384.15",4.98221941019118,7.2256954252881
"ENSG00000007392.17",14.8936120655747,70.0971661812727
"ENSG00000007402.12",5.28452508409737,9.08312463960963
"ENSG00000007516.15",3.2549413184715,14.7468096360461
"ENSG00000007541.17",11.5976384559335,25.0050905709715
"ENSG00000007545.16",4.76411626447779,15.112981296625
"ENSG00000007908.16",7.14712851539119,20.147951682959
"ENSG00000007923.17",40.1797968638754,71.6778138465237
"ENSG00000007933.13",23.3487677510488,7.70918627994469
"ENSG00000007944.15",0,8.5588763810557
"ENSG00000007968.7",28.8855928458312,68.546282244152
"ENSG00000008083.14",3.50171895528621,9.4239430466523
"ENSG00000008086.13",277.723253836616,130.532821790022
"ENSG00000008128.23",17.9681410492632,12.4665094394495
"ENSG00000008130.15",9.100995320551,12.8557367495621
"ENSG00000008196.13",12.8397199358007,2.57014951766875
"ENSG00000008226.20",5.43466858135878,9.20019302952581
"ENSG00000008256.17",9.04920658378029,5.41483936147807
"ENSG00000008277.15",11.9085369341312,25.863798525681
"ENSG00000008282.10",2.90725629065907,12.0388422969292
"ENSG00000008283.16",20.6395213301967,34.9814314222334
"ENSG00000008294.22",49.5895765372105,59.8311219248596
"ENSG00000008300.17",15.9905559836392,11.2566442457765
"ENSG00000008311.16",239.342253445083,203.908834723152
"ENSG00000008323.16",5.58805311619552,5.36859607025796
"ENSG00000008324.12",10.7363647366517,15.6477545352464
"ENSG00000008394.13",74.9794123547018,25.2069193481947
"ENSG00000008405.12",0.772114422892193,31.0834758274565
"ENSG00000008441.19",9.33858646191204,19.7031960618938
"ENSG00000008513.17",4.94454706232341,75.6388796154485
"ENSG00000008516.18",0.762967973751298,14.4173810414559
"ENSG00000008517.19",0,30.8119549718005
"ENSG00000008710.20",82.5253125701023,136.358162720571
"ENSG00000008735.14",15.1741182408218,29.9852678606356
"ENSG00000008838.21",15.8397504292425,7.63900924705331
"ENSG00000008853.18",16.5330150714006,17.2987200921829
"ENSG00000008869.12",0.507698570257022,39.3934534617165
"ENSG00000008952.17",15.5684228552405,38.2183863794345
"ENSG00000008988.11",117.051619337797,157.81926046396
"ENSG00000009307.17",14.6658528568774,41.9341449830243
"ENSG00000009335.19",60.5092663409297,27.1032868050272
"ENSG00000009413.17",1259.27082844626,258.391596668266
"ENSG00000009694.14",4.79438648230688,10.8460175648959
"ENSG00000009709.13",20.3375594094935,15.7344346761011
"ENSG00000009724.18",20.189440429885,15.9984622219587
"ENSG00000009765.15",119.004190092409,89.1145092602627
"ENSG00000009780.16",18.0630917718656,22.0892417001096
"ENSG00000009790.15",33.7162995550652,8.4528849180065
"ENSG00000009830.13",19.4528818582532,45.4431382682225
"ENSG00000009844.16",37.3592116208491,20.5571789842428
"ENSG00000009950.16",194.572086871998,116.882130245954
"ENSG00000009954.11",4.13744240997015,38.6712331305064
"ENSG00000010017.13",0,21.3971909526393
"ENSG00000010072.16",41.7064224460993,6.61768580982216
"ENSG00000010219.14",43.2719418078951,7.85728547864625
"ENSG00000010244.19",46.3024928216772,123.621853839373
"ENSG00000010256.12",4.78974840361931,50.1070160216864
"ENSG00000010270.14",9.0350670616085,16.6019797060915
"ENSG00000010278.15",32.1656449411554,18.466907816917
"ENSG00000010292.13",6.68364390374224,4.488569473787
"ENSG00000010295.20",7.23274883095689,22.3981232842794
"ENSG00000010310.9",14.4057601044674,56.2275085886518
"ENSG00000010318.22",17.8354642963019,6.55996379215421
"ENSG00000010322.16",35.6584031849831,19.6307163943559
"ENSG00000010327.10",43.8189770658007,3.42317438799981
"ENSG00000010379.16",7.478340091942,11.7673172011555
"ENSG00000010404.18",258.428871673843,253.532043752028
"ENSG00000010438.17",18.2913443446886,1.20275467923101
"ENSG00000010539.12",22.6732771029814,59.5414590430988
"ENSG00000010610.10",3.07785273121519,15.5952880763885
"ENSG00000010671.18",88.8377799325337,98.7417741265229
"ENSG00000010704.20",308.177356325305,220.963671088538
"ENSG00000010810.18",22.2395867261889,7.91381612288442
"ENSG00000010818.11",42.8635016095125,25.8961577640606
"ENSG00000011007.13",0.587574727464984,20.422934205786
"ENSG00000011009.12",2.32796638748571,11.1685461352734
"ENSG00000011021.23",43.2975395456241,32.7732248735463
"ENSG00000011028.14",0.880346945072689,18.1746527202169
"ENSG00000011083.9",7.14975228265828,9.09122406347664
"ENSG00000011105.14",1.83108646922653,22.9372018776051
